k,s_k
0.1,1.79097583091314
0.2,1.7671056306189032
0.30000000000000004,1.7293693480533745
0.4,1.6805834138590432
0.5,1.624216135470904
0.6,1.5639889118943975
0.7000000000000001,1.5034602455659416
0.8,1.4456463807832376
0.9,1.3927268265419415
1.0,1.3458709666696582
1.1,1.3052051165285767
1.2000000000000002,1.2699200995433308
1.3000000000000003,1.2385003576984313
1.4000000000000001,1.2090393979517031
1.5000000000000002,1.1795952182486966
1.6,1.1485347422906016
1.7000000000000002,1.1148187914988017
1.8000000000000003,1.0781883132545118
1.9000000000000001,1.039227117631025
2.0,0.9992941704704484
2.1,0.9603370336276014
2.2,0.9246147378804243
2.3000000000000003,0.894370907486806
2.4000000000000004,0.8715046182001082
2.5000000000000004,0.8572863903086921
2.6,0.8521599738641844
2.7,0.8556581850263631
2.8000000000000003,0.8664447917729486
2.9000000000000004,0.8824766381678651
3.0000000000000004,0.9012633464904743
3.1,0.9201883937280348
3.2,0.9368469844272231
3.3000000000000003,0.9493540547388519
3.4000000000000004,0.9565801709921706
3.5000000000000004,0.9582833459058003
3.6,0.9551193957824285
3.7,0.9485303237398436
3.8000000000000003,0.9405269680794691
3.9000000000000004,0.9333964771219225
4.0,0.9293751075047683
4.1,0.9303310750393877
4.2,0.9375002116518952
4.3,0.9513093660532248
4.3999999999999995,0.9713100038352765
4.5,0.9962291188714131
4.6,1.0241285337353045
4.7,1.0526491711768717
4.8,1.079305894720272
4.9,1.1017924901261917
5.0,1.1182560168005884
5.1,1.127505017483047
5.2,1.1291260738186133
5.3,1.1234964297883856
5.4,1.1116949516961576
5.5,1.0953274916298512
5.6,1.0762938656325316
5.7,1.0565306636834098
5.8,1.0377661124202255
5.9,1.0213200783222443
6.0,1.0079746240526049
6.1,0.9979295369658402
6.2,0.9908445978849908
6.3,0.985957902075809
6.4,0.9822590558826184
6.5,0.978688993917035
6.6,0.9743354058320399
6.7,0.9685945942367918
6.8,0.9612766028520457
6.9,0.9526396593155612
7.0,0.9433509381290586
7.1,0.934381717701138
7.2,0.9268545610928549
7.3,0.9218668357448977
7.4,0.9203178001675065
7.5,0.9227652971439148
7.6,0.9293330841988139
7.7,0.9396818370457433
7.8,0.9530471327589157
7.9,0.968337733626592
8.0,0.9842787299087076
8.1,0.9995778250911928
8.2,1.0130901296041288
8.3,1.0239576219030866
8.4,1.0317037366771336
8.5,1.036270631896964
8.6,1.0379954552947885
8.7,1.0375310383540004
8.8,1.0357245322507385
8.9,1.033473386147609
9.0,1.0315809261196265
9.1,1.030633262487217
9.2,1.0309154857605345
9.3,1.0323787372510957
9.4,1.0346617663721587
9.5,1.0371622386904233
9.6,1.0391455954790467
9.700000000000001,1.039873789867031
